date,MPR,ExchangeRate,M2,Inflation,baseline,actual
2010-12-01,0.0009686417539676731,0.011042546409963798,0.0017950665272604804,-0.055987475228893184,1.3379765010913667,11.8
2011-01-01,-0.05163374250735354,0.029370119602042298,0.008032219837664178,0.1335868120506422,1.3379765010913667,12.1
2011-02-01,-0.11727382779706874,0.06866568955757474,0.024914901428582686,-0.028040982101353668,1.3379765010913667,12.8
2011-03-01,-0.203896518688192,0.09365656402468571,0.06814495120892608,0.5932942646360074,1.3379765010913667,12.8
2011-04-01,-0.24150187069256002,0.09765956946892154,0.07978907112610185,0.3200560828129069,1.3379765010913667,11.3
2011-05-01,-0.10569157220142765,0.14126581872701474,0.0936097982263044,0.23481749150436138,1.3379765010913667,12.4
2011-06-01,-0.12320882705807923,0.2615062122534265,0.050718621903614265,-1.5763376229298385,1.3379765010913667,10.2
2011-07-01,-0.09918698365991435,0.45967558447509654,-0.03347966301248721,-1.794856319102054,1.3379765010913667,9.4
2011-08-01,-0.09314059201332107,0.7401162759925848,0.04697076673252904,-1.9843533848110215,1.3379765010913667,9.3
2011-09-01,-0.28588748526514346,1.1234464706134482,0.18113158456594924,-1.6709600141431182,1.3379765010913667,10.3
2011-10-01,0.2537623264434774,1.4866187756350622,0.11069248353586555,-1.9649074530951043,1.3379765010913667,10.5
2011-11-01,0.7467092401175582,1.7396941729043964,0.13397660060083505,-2.597645976438204,1.3379765010913667,10.3
2011-12-01,0.7579347549059889,1.904082151724375,0.41709003252772786,-2.79941564681441,1.3379765010913667,10.3
2012-01-01,1.1766441318471095,2.0082950602283227,0.5276128197593584,-1.3490859318209152,1.3379765010913667,12.6
2012-02-01,0.8355603163744346,2.0952454398893043,0.33733619838042145,-1.3016303862988585,1.3379765010913667,11.9
2012-03-01,0.4703904460510278,2.1901686696934375,0.3423675145897834,-0.8553268229025277,1.3379765010913667,12.0
2012-04-01,0.9223828667454409,2.163688292360189,0.5707467916296892,-0.8787401192342931,1.3379765010913667,12.9
2012-05-01,1.00489705451545,1.9942856960290272,0.5715961453829428,-0.9606600175360351,1.3379765010913667,12.7
2012-06-01,0.7795702817013559,1.6662801444810764,0.5437972544792551,-0.8334749819260323,1.3379765010913667,12.1
2012-07-01,1.045071010982453,1.2023483197877398,0.5931881836920849,-1.2547060336311397,1.3379765010913667,11.7
2012-08-01,0.7316606667170197,0.6416701426643111,0.3688667413941587,-0.29408565552243393,1.3379765010913667,11.7
2012-09-01,0.19486866534298833,0.0527573272168021,0.15422654103200664,0.5410212943229069,1.3379765010913667,11.3
2012-10-01,0.004598502569455827,-0.4195068847121658,0.10631346022110855,1.3409904892368596,1.3379765010913667,11.5
2012-11-01,-0.2752848400563174,-0.9248107934905425,0.20739408780783733,2.6590665205130213,1.3379765010913667,12.3
2012-12-01,-0.5777284756055469,-1.3907539635058819,-0.061184719973061776,3.2349954869181827,1.3379765010913667,12.0
2013-01-01,-0.7221670565705108,-1.9639107802755582,-0.4216617448435737,1.209944416358197,1.3379765010913667,9.0
2013-02-01,-0.905417122336827,-2.559609577551382,-0.3725584193951581,2.3715790166426776,1.3379765010913667,9.5
2013-03-01,-1.2350979026194941,-2.975406555749466,-0.23077921230242393,1.8775538251354214,1.3379765010913667,8.6
2013-04-01,-1.3232451451829088,-3.256569560329817,-0.5647928940203303,3.014821991790112,1.3379765010913667,9.1
2013-05-01,-1.3001258877316315,-3.424912287042067,-0.7872711522848903,3.270195912842867,1.3379765010913667,9.0
